DATENUM,DATE,SYMBOL,NAME,SECTOR,CMP,VALUATION,FAIRRANGE,PE,SECTORPE,MARKETCAP,MKCAPTYPE,TREND,FUNDAMENTAL,MOMENTUM,DERATIO,PRICETOSALES,PLEDGE,QBS,QBS%,AGS,AGS%,VALUATION_DCF,VALUATION_GRAHAM,VALUATION_EARNING,VALUATION_BOOKVALUE,VALUATION_SALES
20250112,12-Jan-2025,OPTIEMUS,Optiemus Infracom Limited,Telecommunication,698.8,Undervalued,0-0,88.28,0,5989,Small Cap,Sell Trend,Good Financials,Good Momentum,0.25,3.09,2.82,6(10),60%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,ORBTEXP,Orbit Exports Limited,Textiles,208.1,Fairly Valued,0-0,15.00,0,552,Micro Cap,Buy Trend,Great Financials,Strong Momentum,0.08,2.78,0.00,9(10),90%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,ORCHPHARMA,Orchid Pharma Limited,Healthcare,1844.9,Overvalued,0-0,78.69,0,9362,Small Cap,Buy Trend,Moderate Financials,Strong Momentum,0.12,10.35,0.00,5(10),50%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,ORICONENT,Oricon Enterprises Limited,Capital Goods,40.05,Undervalued,0-0,4.17,0,628,Micro Cap,Buy Trend,Moderate Financials,Weak Momentum,0.12,2.89,0.00,3(10),30%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTALTL,Oriental Trimex Limited,Consumer Durables,10.2,Overvalued,0-0,0.00,0,75,Micro Cap,Buy Trend,Poor Financials,Weak Momentum,0.85,13.18,0.00,-1(10),-10%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTBELL,Orient Bell Limited,Consumer Durables,315.3,Overvalued,0-0,688.99,0,462,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.13,0.68,0.00,4(10),40%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTCEM,Orient Cement Limited,Construction Materials,335.1,Overvalued,0-0,45.14,0,6872,Small Cap,Sell Trend,Moderate Financials,Strong Momentum,0.07,2.39,0.00,4(10),40%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTCER,ORIENT CERATECH LIMITED,Capital Goods,47.63,Overvalued,0-0,39.66,0,567,Micro Cap,Buy Trend,Moderate Financials,Weak Momentum,0.21,1.74,0.00,4(10),40%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTELEC,Orient Electric Limited,Consumer Durables,235.38,Fairly Valued,0-0,81.02,0,5016,Small Cap,Sell Trend,Good Financials,Weak Momentum,0.03,1.70,0.00,7(10),70%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTHOT,Oriental Hotels Limited,Consumer Services,168.91,Overvalued,0-0,71.44,0,3018,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.27,7.65,0.13,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTLTD,Orient Press Limited,Capital Goods,108.13,Overvalued,0-0,0.00,0,108,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.94,0.66,0.00,0(10),0%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTPPR,Orient Paper & Industries Limited,Forest Materials,32.24,Overvalued,0-0,0.00,0,684,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.20,0.77,0.00,0(10),0%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,ORIENTTECH,Orient Technologies Limited,Information Technology,597.75,Fairly Valued,0-0,60.35,0,2501,Micro Cap,Buy Trend,Good Financials,New Listing,0.03,4.15,0.00,7(10),70%,New Listing),28 Aug 24,0,0,0,0,0
20250112,12-Jan-2025,ORISSAMINE,The Orissa Minerals Development Company Limited,Metals & Mining,6576.3,Overvalued,0-0,271.20,0,3938,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.00,39.57,0.00,4(10),40%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,ORTINGLOBE,ORTIN GLOBAL LIMITED,Healthcare,17.21,Overvalued,0-0,0.00,0,14,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.64,25.44,0.00,-1(10),-10%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,OSIAHYPER,Osia Hyper Retail Limited,Consumer Services,28.79,Undervalued,0-0,19.39,0,383,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.62,0.28,0.00,5(10),50%,5(7),71%,0,0,0,0,0
20250112,12-Jan-2025,OSWALAGRO,Oswal Agro Mills Limited,Services,67,Overvalued,0-0,131.08,0,893,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.00,477.43,0.00,2(10),20%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,OSWALSEEDS,ShreeOswal Seeds And Chemicals Limited,Fast Moving Consumer Goods,17.91,Overvalued,0-0,0.00,0,164,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,1.59,0.62,0.00,4(10),40%,2(6),33%,0,0,0,0,0
20250112,12-Jan-2025,PAGEIND,Page Industries Limited,Textiles,46745.55,Overvalued,0-0,83.91,0,52111,Mid Cap,Buy Trend,Great Financials,Weak Momentum,0.00,10.98,0.00,8(10),80%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PAISALO,Paisalo Digital Limited,Financial Services,43.86,Undervalued,0-0,21.34,0,3936,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.00,5.24,17.83,4(10),40%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PAKKA,PAKKA LIMITED,Forest Materials,305.8,Overvalued,0-0,31.72,0,1377,Micro Cap,Sell Trend,Great Financials,Strong Momentum,0.73,3.43,84.99,8(10),80%,4(5),80%,0,0,0,0,0
20250112,12-Jan-2025,PALASHSECU,Palash Securities Limited,Fast Moving Consumer Goods,145.3,Overvalued,0-0,0.00,0,145,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.07,32.50,0.00,-1(10),-10%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PALREDTEC,Palred Technologies Limited,Information Technology,71.42,Overvalued,0-0,0.00,0,88,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,1.13,0.98,0.00,0(10),0%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PANACEABIO,Panacea Biotec Limited,Healthcare,437.95,Overvalued,0-0,0.00,0,2657,Micro Cap,Buy Trend,Moderate Financials,Good Momentum,0.02,4.83,0.00,5(10),50%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PANACHE,Panache Digilife Limited,Information Technology,289.35,Fairly Valued,0-0,147.22,0,441,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,1.00,4.19,0.00,3(10),30%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PANAMAPET,Panama Petrochem Limited,"Oil, Gas & Consumable Fuels",377.4,Fairly Valued,0-0,11.72,0,2304,Micro Cap,Buy Trend,Great Financials,Weak Momentum,0.02,0.88,0.00,8(10),80%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PANSARI,Pansari Developers Limited,REALTY,178.27,Undervalued,0-0,57.43,0,311,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.68,5.22,0.00,3(10),30%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PAR,Par Drugs And Chemicals Limited,Healthcare,198.52,Undervalued,0-0,13.37,0,244,Micro Cap,Sell Trend,Great Financials,Strong Momentum,0.00,2.35,0.00,8(10),80%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PARACABLES,Paramount Communications Limited,Capital Goods,78.45,Undervalued,0-0,24.62,0,2392,Micro Cap,Buy Trend,Great Financials,Strong Momentum,0.16,1.86,0.00,8(10),80%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PARADEEP,Paradeep Phosphates Limited,Chemicals,109.09,Fairly Valued,0-0,24.46,0,8890,Small Cap,Sell Trend,Moderate Financials,Strong Momentum,1.12,0.80,0.00,4(10),40%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PARAGMILK,Parag Milk Foods Limited,Fast Moving Consumer Goods,175.33,Undervalued,0-0,20.83,0,2093,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.67,0.65,0.00,6(10),60%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,PARAS,Paras Defence and Space Technologies Limited,Capital Goods,1017.45,Overvalued,0-0,90.55,0,4106,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.16,13.05,0.00,6(10),60%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PARASPETRO,Paras Petrofils Limited,Textiles,2.88,Overvalued,0-0,0.00,0,97,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.00,,0.00,0(10),0%,5(7),71%,0,0,0,0,0
20250112,12-Jan-2025,PARKHOTELS,Apeejay Surrendra Park Hotels Limited,Consumer Services,188.41,Fairly Valued,0-0,56.74,0,4014,Micro Cap,Buy Trend,Moderate Financials,New Listing,0.03,6.79,0.00,5(10),50%,New Listing),12 Feb 24,0,0,0,0,0
20250112,12-Jan-2025,PARSVNATH,Parsvnath Developers Limited,Realty,21.28,Overvalued,0-0,0.00,0,923,Micro Cap,Buy Trend,Poor Financials,Strong Momentum,-1.68,2.15,31.18,0(10),0%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PASUPTAC,Pasupati Acrylon Limited,Chemicals,43,Overvalued,0-0,10.70,0,381,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.13,0.62,0.00,5(10),50%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PATANJALI,Patanjali Foods Limited,Fast Moving Consumer Goods,1814.8,Overvalued,0-0,65.89,0,65539,Mid Cap,Sell Trend,Good Financials,Strong Momentum,0.10,2.08,0.00,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PATELENG,Patel Engineering Limited,Construction,48.28,Undervalued,0-0,12.10,0,4081,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.61,0.87,88.67,6(10),60%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PATINTLOG,Patel Integrated Logistics Limited,Services,20.34,Undervalued,0-0,20.98,0,141,Micro Cap,Sell Trend,Good Financials,Weak Momentum,0.20,0.43,0.00,7(10),70%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PAVNAIND,Pavna Industries Limited,Automobile and Auto Components,516.7,Overvalued,0-0,63.95,0,601,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,1.66,1.86,0.00,5(10),50%,4(5),80%,0,0,0,0,0
20250112,12-Jan-2025,PAYTM,One 97 Communications Limited,Financial Services,847.7,Overvalued,0-0,0.00,0,54002,Mid Cap,Sell Trend,Moderate Financials,Strong Momentum,0.00,6.52,0.00,3(10),30%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PCBL,PCBL LIMITED,Chemicals,391.1,Fairly Valued,0-0,33.13,0,14766,Small Cap,Sell Trend,Good Financials,Strong Momentum,1.48,1.79,0.00,6(10),60%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PCJEWELLER,PC Jeweller Limited,Consumer Durables,15.12,Overvalued,0-0,575.81,0,8821,Small Cap,Sell Trend,Moderate Financials,Strong Momentum,1.39,8.87,0.00,4(10),40%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PDMJEPAPER,Pudumjee Paper Products Limited,Forest Materials,158,Undervalued,0-0,11.84,0,1499,Micro Cap,Sell Trend,Great Financials,Strong Momentum,0.03,1.80,0.00,8(10),80%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,PDSL,PDS Limited,Textiles,564.65,Overvalued,0-0,52.36,0,7963,Small Cap,Buy Trend,Great Financials,Weak Momentum,0.84,0.68,0.00,9(10),90%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,PEARLPOLY,Pearl Polymers Limited,Consumer Durables,35.76,Undervalued,0-0,37.26,0,60,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.00,3.13,0.00,4(10),40%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PEL,Piramal Enterprises Limited,Financial Services,987.85,Overvalued,0-0,0.00,0,22266,Small Cap,Sell Trend,Good Financials,Weak Momentum,0.00,2.66,0.00,6(10),60%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PENIND,Pennar Industries Limited,Capital Goods,176.29,Fairly Valued,0-0,22.21,0,2382,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.84,0.78,2.80,4(10),40%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,PENINLAND,Peninsula Land Limited,Realty,40.19,Overvalued,0-0,22.37,0,1307,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,1.23,3.73,0.00,2(10),20%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PERSISTENT,Persistent Systems Limited,Information Technology,6319.65,Overvalued,0-0,78.96,0,97348,Mid Cap,Buy Trend,Great Financials,Strong Momentum,0.04,9.08,0.00,9(10),90%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PETRONET,Petronet LNG Limited,"Oil, Gas & Consumable Fuels",320.35,Overvalued,0-0,12.15,0,48023,Mid Cap,Sell Trend,Great Financials,Weak Momentum,0.02,0.87,0.00,8(10),80%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PFC,Power Finance Corporation Limited,Financial Services,404.2,Undervalued,0-0,6.29,0,133407,Large Cap,Sell Trend,Great Financials,Strong Momentum,0.00,1.37,0.00,9(10),90%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PFIZER,Pfizer Limited,Healthcare,5254.45,Overvalued,0-0,38.90,0,24035,Small Cap,Buy Trend,Great Financials,Weak Momentum,0.00,10.74,0.00,8(10),80%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PFOCUS,Prime Focus Limited,"Media, Entertainment & Publication",127.65,Overvalued,0-0,0.00,0,3843,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,11.85,1.14,0.00,3(10),30%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PFS,PTC India Financial Services Limited,Financial Services,37.68,Overvalued,0-0,15.53,0,2421,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.00,3.46,0.00,3(10),30%,4(8),50%,0,0,0,0,0
20250112,12-Jan-2025,PGEL,PG Electroplast Limited,Consumer Durables,881.85,Fairly Valued,0-0,129.85,0,24900,Small Cap,Buy Trend,Good Financials,Strong Momentum,0.35,6.92,0.00,7(10),70%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PGHH,Procter & Gamble Hygiene and Health Care Limited,Fast Moving Consumer Goods,14763.75,Overvalued,0-0,70.96,0,47988,Mid Cap,Sell Trend,Great Financials,Weak Momentum,0.00,11.45,0.00,9(10),90%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PGHL,Procter & Gamble Health Limited,Healthcare,5258.45,Overvalued,0-0,39.99,0,8708,Small Cap,Sell Trend,Great Financials,Weak Momentum,0.00,7.51,0.00,10(10),100%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PGIL,Pearl Global Industries Limited,Textiles,1571.85,Undervalued,0-0,34.22,0,7219,Small Cap,Buy Trend,Great Financials,Strong Momentum,0.56,1.88,0.00,9(10),90%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PHOENIXLTD,The Phoenix Mills Limited,Realty,1660.1,Overvalued,0-0,56.16,0,59344,Mid Cap,Buy Trend,Good Financials,Strong Momentum,0.49,14.42,0.00,6(10),60%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,PIDILITIND,Pidilite Industries Limited,Chemicals,2901.35,Overvalued,0-0,77.16,0,147573,Large Cap,Sell Trend,Great Financials,Weak Momentum,0.02,11.65,0.00,10(10),100%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PIGL,Power & Instrumentation (Gujarat) Limited,Construction,416.95,Fairly Valued,0-0,71.73,0,664,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,0.28,4.93,0.00,5(10),50%,4(6),67%,0,0,0,0,0
20250112,12-Jan-2025,PIIND,PI Industries Limited,Chemicals,3614.5,Fairly Valued,0-0,30.89,0,54833,Mid Cap,Sell Trend,Great Financials,Weak Momentum,0.01,6.92,0.00,10(10),100%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PILANIINVS,Pilani Investment and Industries Corporation Limited,Financial Services,4866.65,Overvalued,0-0,27.37,0,5396,Small Cap,Sell Trend,Good Financials,Strong Momentum,0.00,17.54,0.00,6(10),60%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PILITA,PIL ITALICA LIFESTYLE LIMITED,Consumer Durables,13.04,Overvalued,0-0,61.33,0,306,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.21,3.22,0.00,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PIONEEREMB,Pioneer Embroideries Limited,Textiles,51.04,Undervalued,0-0,45.64,0,157,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.76,0.43,52.59,5(10),50%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PITTIENG,Pitti Engineering Limited,Capital Goods,1311.05,Undervalued,0-0,43.77,0,4913,Micro Cap,Sell Trend,Great Financials,Strong Momentum,1.29,3.43,10.23,9(10),90%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PIXTRANS,Pix Transmissions Limited,Capital Goods,2255.3,Fairly Valued,0-0,26.82,0,3070,Micro Cap,Sell Trend,Great Financials,Good Momentum,0.09,5.63,0.00,10(10),100%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PKTEA,The Peria Karamalai Tea & Produce Company Limited,Fast Moving Consumer Goods,793.45,Fairly Valued,0-0,20.92,0,246,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,0.11,4.27,0.00,4(10),40%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PLASTIBLEN,Plastiblends India Limited,Chemicals,243.09,Fairly Valued,0-0,18.27,0,630,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.00,0.79,0.00,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PLATIND,Platinum Industries Limited,Chemicals,375.75,Fairly Valued,0-0,39.32,0,2062,Micro Cap,Sell Trend,Great Financials,New Listing,0.02,6.00,0.00,8(10),80%,New Listing),05 Mar 24,0,0,0,0,0
20250112,12-Jan-2025,PLAZACABLE,Plaza Wires Limited,Capital Goods,72.11,Overvalued,0-0,159.78,0,315,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.35,1.59,0.00,3(10),30%,0(4),0%,0,0,0,0,0
20250112,12-Jan-2025,PNB,Punjab National Bank,Financial Services,98.64,Undervalued,0-0,7.84,0,113378,Large Cap,Sell Trend,Good Financials,Good Momentum,0.00,0.98,0.00,7(10),70%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PNBGILTS,PNB Gilts Limited,Financial Services,100.4,Undervalued,0-0,8.19,0,1807,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.00,1.13,0.00,4(10),40%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PNBHOUSING,PNB Housing Finance Limited,Financial Services,855.3,Fairly Valued,0-0,13.22,0,22214,Small Cap,Sell Trend,Good Financials,Strong Momentum,0.00,3.06,0.00,6(10),60%,9(10),90%,0,0,0,0,0
20250112,12-Jan-2025,PNC,Pritish Nandy Communications Limited,"Media, Entertainment & Publication",45.7,Fairly Valued,0-0,45.40,0,66,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.02,1.13,0.00,1(10),10%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PNCINFRA,PNC Infratech Limited,Construction,295.85,Fairly Valued,0-0,6.13,0,7597,Small Cap,Sell Trend,Moderate Financials,Weak Momentum,1.55,0.92,0.00,4(10),40%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PNGJL,P N Gadgil Jewellers Limited,Consumer Durables,636.9,Undervalued,0-0,56.02,0,8647,Small Cap,Sell Trend,Great Financials,New Listing,0.74,1.41,0.00,8(10),80%,New Listing),17 Sep 24,0,0,0,0,0
20250112,12-Jan-2025,POCL,Pondy Oxides & Chemicals Limited,Metals & Mining,788.55,Fairly Valued,0-0,44.00,0,2213,Micro Cap,Sell Trend,Good Financials,Good Momentum,0.30,1.20,0.00,7(10),70%,3(6),50%,0,0,0,0,0
20250112,12-Jan-2025,PODDARMENT,Poddar Pigments Limited,Chemicals,352,Fairly Valued,0-0,13.08,0,374,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.00,0.99,0.00,3(10),30%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,POKARNA,Pokarna Limited,Consumer Durables,1337.5,Fairly Valued,0-0,36.11,0,4146,Micro Cap,Buy Trend,Good Financials,Strong Momentum,0.66,5.38,0.00,7(10),70%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,POLICYBZR,PB Fintech Limited,Financial Services,1862.95,Overvalued,0-0,406.92,0,85245,Mid Cap,Sell Trend,Good Financials,Strong Momentum,0.00,20.60,0.00,6(10),60%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,POLYCAB,Polycab India Limited,Capital Goods,6538.95,Fairly Valued,0-0,54.79,0,98334,Mid Cap,Sell Trend,Great Financials,Strong Momentum,0.01,4.89,0.00,10(10),100%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,POLYMED,Poly Medicure Limited,Healthcare,2675.95,Overvalued,0-0,91.83,0,27077,Small Cap,Sell Trend,Good Financials,Strong Momentum,0.12,17.78,0.00,7(10),70%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,POLYPLEX,Polyplex Corporation Limited,Capital Goods,1312.6,Fairly Valued,0-0,26.68,0,4119,Micro Cap,Buy Trend,Good Financials,Weak Momentum,0.21,0.62,99.94,6(10),60%,1(10),10%,0,0,0,0,0
20250112,12-Jan-2025,PONNIERODE,Ponni Sugars (Erode) Limited,Fast Moving Consumer Goods,380.5,Overvalued,0-0,8.69,0,326,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,0.00,0.95,0.00,2(10),20%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,POONAWALLA,Poonawalla Fincorp Limited,Financial Services,308.25,Fairly Valued,0-0,57.38,0,23954,Mid Cap,Sell Trend,Moderate Financials,Strong Momentum,0.00,6.61,0.00,5(10),50%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,POWERGRID,Power Grid Corporation of India Limited,Power,299.7,Overvalued,0-0,17.88,0,278832,Large Cap,Sell Trend,Good Financials,Strong Momentum,1.42,6.09,0.00,7(10),70%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,POWERINDIA,Hitachi Energy India Limited,Capital Goods,13436.35,Overvalued,0-0,287.01,0,57213,Mid Cap,Buy Trend,Good Financials,Strong Momentum,0.11,10.04,0.00,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,POWERMECH,Power Mech Projects Limited,Construction,2605.4,Undervalued,0-0,30.17,0,8242,Small Cap,Sell Trend,Great Financials,Strong Momentum,0.21,1.85,0.00,10(10),100%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PPAP,PPAP Automotive Limited,Automobile and Auto Components,208.7,Overvalued,0-0,0.00,0,293,Micro Cap,Sell Trend,Moderate Financials,Good Momentum,0.57,0.56,0.00,5(10),50%,5(10),50%,0,0,0,0,0
20250112,12-Jan-2025,PPL,Prakash Pipes Limited,Capital Goods,450.25,Fairly Valued,0-0,11.00,0,1080,Micro Cap,Sell Trend,Great Financials,Weak Momentum,0.11,1.48,0.00,8(10),80%,4(10),40%,0,0,0,0,0
20250112,12-Jan-2025,PPLPHARMA,Piramal Pharma Limited,Healthcare,221.25,Overvalued,0-0,648.25,0,29385,Small Cap,Sell Trend,Moderate Financials,Strong Momentum,0.58,3.38,0.00,5(10),50%,5(8),63%,0,0,0,0,0
20250112,12-Jan-2025,PRAENG,Prajay Engineers Syndicate Limited,Realty,30.6,Fairly Valued,0-0,0.00,0,216,Micro Cap,Sell Trend,Poor Financials,Strong Momentum,0.35,2.78,0.00,0(10),0%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PRAJIND,Praj Industries Limited,Capital Goods,738.7,Overvalued,0-0,45.21,0,13578,Small Cap,Sell Trend,Good Financials,Strong Momentum,0.00,4.04,0.00,7(10),70%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PRAKASH,Prakash Industries Limited,Metals & Mining,151.19,Undervalued,0-0,7.74,0,2711,Micro Cap,Sell Trend,Good Financials,Strong Momentum,0.09,0.67,10.36,6(10),60%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PRAKASHSTL,Prakash Steelage Limited,Capital Goods,7.7,Fairly Valued,0-0,3.71,0,135,Micro Cap,Sell Trend,Moderate Financials,Weak Momentum,0.02,1.54,0.10,3(10),30%,2(10),20%,0,0,0,0,0
20250112,12-Jan-2025,PRAXIS,Praxis Home Retail Limited,Consumer Services,21.95,Overvalued,0-0,0.00,0,294,Micro Cap,Sell Trend,Poor Financials,Weak Momentum,-1.25,1.75,66.53,-1(10),-10%,3(10),30%,0,0,0,0,0
20250112,12-Jan-2025,PRECAM,Precision Camshafts Limited,Automobile and Auto Components,350.4,Overvalued,0-0,69.67,0,3333,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,0.14,3.35,0.00,5(10),50%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PRECOT,Precot Limited,Textiles,586.05,Fairly Valued,0-0,17.21,0,703,Micro Cap,Buy Trend,Moderate Financials,Strong Momentum,0.88,0.75,0.00,5(10),50%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PRECWIRE,Precision Wires India Limited,Capital Goods,157.82,Undervalued,0-0,34.65,0,2823,Micro Cap,Sell Trend,Great Financials,Strong Momentum,0.19,0.77,0.00,8(10),80%,8(10),80%,0,0,0,0,0
20250112,12-Jan-2025,PREMEXPLN,Premier Explosives Limited,Capital Goods,470.05,Fairly Valued,0-0,104.40,0,2526,Micro Cap,Sell Trend,Moderate Financials,Strong Momentum,0.28,8.18,0.00,5(10),50%,6(10),60%,0,0,0,0,0
20250112,12-Jan-2025,PREMIER,Premier Limited,Capital Goods,3.27,Overvalued,0-0,0.00,0,10,Micro Cap,Sell Trend,Poor Financials,New Listing,-0.51,,0.00,-1(10),-10%,New Listing),02 Jul 97,0,0,0,0,0
20250112,12-Jan-2025,PREMIERENE,Premier Energies Limited,Capital Goods,1127.1,Undervalued,0-0,219.62,0,50811,Small Cap,Sell Trend,Moderate Financials,New Listing,2.17,16.16,0.00,5(10),50%,New Listing),03 Sep 24,0,0,0,0,0
20250112,12-Jan-2025,PREMIERPOL,Premier Polyfilm Limited,Capital Goods,76.95,Fairly Valued,0-0,32.82,0,810,Micro Cap,Buy Trend,Good Financials,Strong Momentum,0.16,2.74,0.00,7(10),70%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PRESTIGE,Prestige Estates Projects Limited,Realty,1492.4,Overvalued,0-0,94.13,0,64112,Mid Cap,Sell Trend,Moderate Financials,Strong Momentum,1.02,7.89,0.00,4(10),40%,7(10),70%,0,0,0,0,0
20250112,12-Jan-2025,PRICOLLTD,Pricol Limited,Automobile and Auto Components,559.3,Undervalued,0-0,40.76,0,6772,Small Cap,Buy Trend,Great Financials,Strong Momentum,0.06,2.85,0.00,9(10),90%,9(10),90%,0,0,0,0,0
